"Name","lDAPDisplayName","Created","Modified","attributeID","attributeSyntax"
"LDAP-IPDeny-List","lDAPIPDenyList","11/10/2017 2:25:44 PM","6/15/2026 12:10:18 AM","1.2.840.113556.1.4.844","2.5.5.10"
"ms-DFSR-StagingPath","msDFSR-StagingPath","11/10/2017 2:25:44 PM","6/15/2026 12:10:18 AM","1.2.840.113556.1.6.13.3.5","2.5.5.12"
"netboot-Locally-Installed-OSes","netbootLocallyInstalledOSes","11/10/2017 2:25:44 PM","6/15/2026 12:10:18 AM","1.2.840.113556.1.4.859","2.5.5.12"
"Site-Object-BL","siteObjectBL","11/10/2017 2:25:44 PM","6/15/2026 12:10:18 AM","1.2.840.113556.1.4.513","2.5.5.1"
"ms-Authz-Resource-Condition","msAuthz-ResourceCondition","11/10/2017 2:25:45 PM","6/15/2026 12:10:18 AM","1.2.840.113556.1.4.2153","2.5.5.12"
"Bridgehead-Server-List-BL","bridgeheadServerListBL","11/10/2017 2:25:44 PM","6/15/2026 12:10:18 AM","1.2.840.113556.1.4.820","2.5.5.1"
"Legacy-Exchange-DN","legacyExchangeDN","11/10/2017 2:25:44 PM","6/15/2026 12:10:18 AM","1.2.840.113556.1.4.655","2.5.5.4"
"ms-DFSR-StagingSizeInMb","msDFSR-StagingSizeInMb","11/10/2017 2:25:44 PM","6/15/2026 12:10:18 AM","1.2.840.113556.1.6.13.3.6","2.5.5.16"
"Netboot-Machine-File-Path","netbootMachineFilePath","11/10/2017 2:25:44 PM","6/15/2026 12:10:18 AM","1.2.840.113556.1.4.361","2.5.5.12"
"Site-Server","siteServer","11/10/2017 2:25:44 PM","6/15/2026 12:10:18 AM","1.2.840.113556.1.4.494","2.5.5.1"
"ms-Authz-Central-Access-Policy-ID","msAuthz-CentralAccessPolicyID","11/10/2017 2:25:45 PM","6/15/2026 12:10:18 AM","1.2.840.113556.1.4.2154","2.5.5.17"
"Bridgehead-Transport-List","bridgeheadTransportList","11/10/2017 2:25:44 PM","6/15/2026 12:10:18 AM","1.2.840.113556.1.4.819","2.5.5.1"
"Link-ID","linkID","11/10/2017 2:25:44 PM","6/15/2026 12:10:18 AM","1.2.840.113556.1.2.50","2.5.5.9"
"ms-DFSR-ConflictPath","msDFSR-ConflictPath","11/10/2017 2:25:44 PM","6/15/2026 12:10:18 AM","1.2.840.113556.1.6.13.3.7","2.5.5.12"
"netboot-Max-Clients","netbootMaxClients","11/10/2017 2:25:44 PM","6/15/2026 12:10:18 AM","1.2.840.113556.1.4.851","2.5.5.9"
"SMTP-Mail-Address","mailAddress","11/10/2017 2:25:44 PM","6/15/2026 12:10:18 AM","1.2.840.113556.1.4.786","2.5.5.12"
"ms-Authz-Member-Rules-In-Central-Access-Policy","msAuthz-MemberRulesInCentralAccessPolicy","11/10/2017 2:25:45 PM","6/15/2026 12:10:18 AM","1.2.840.113556.1.4.2155","2.5.5.1"
"buildingName","buildingName","11/10/2017 2:25:44 PM","6/15/2026 12:10:18 AM","0.9.2342.19200300.100.1.48","2.5.5.12"
"Link-Track-Secret","linkTrackSecret","11/10/2017 2:25:44 PM","6/15/2026 12:10:18 AM","1.2.840.113556.1.4.269","2.5.5.10"
"ms-DFSR-ConflictSizeInMb","msDFSR-ConflictSizeInMb","11/10/2017 2:25:44 PM","6/15/2026 12:10:18 AM","1.2.840.113556.1.6.13.3.8","2.5.5.16"
"Netboot-Mirror-Data-File","netbootMirrorDataFile","11/10/2017 2:25:44 PM","6/15/2026 12:10:18 AM","1.2.840.113556.1.4.1241","2.5.5.12"
"SPN-Mappings","sPNMappings","11/10/2017 2:25:44 PM","6/15/2026 12:10:18 AM","1.2.840.113556.1.4.1347","2.5.5.12"
"ms-Authz-Member-Rules-In-Central-Access-Policy-BL","msAuthz-MemberRulesInCentralAccessPolicyBL","11/10/2017 2:25:45 PM","6/15/2026 12:10:18 AM","1.2.840.113556.1.4.2156","2.5.5.1"
"Builtin-Creation-Time","builtinCreationTime","11/10/2017 2:25:44 PM","6/15/2026 12:10:18 AM","1.2.840.113556.1.4.13","2.5.5.16"
"Lm-Pwd-History","lmPwdHistory","11/10/2017 2:25:44 PM","6/15/2026 12:10:18 AM","1.2.840.113556.1.4.160","2.5.5.10"
"ms-DFSR-Enabled","msDFSR-Enabled","11/10/2017 2:25:44 PM","6/15/2026 12:10:18 AM","1.2.840.113556.1.6.13.3.9","2.5.5.8"
"netboot-New-Machine-Naming-Policy","netbootNewMachineNamingPolicy","11/10/2017 2:25:44 PM","6/15/2026 12:10:18 AM","1.2.840.113556.1.4.855","2.5.5.12"
"State-Or-Province-Name","st","11/10/2017 2:25:44 PM","6/15/2026 12:10:18 AM","2.5.4.8","2.5.5.12"
"ms-DS-Claim-Source","msDS-ClaimSource","11/10/2017 2:25:45 PM","6/15/2026 12:10:18 AM","1.2.840.113556.1.4.2157","2.5.5.12"
"Builtin-Modified-Count","builtinModifiedCount","11/10/2017 2:25:44 PM","6/15/2026 12:10:18 AM","1.2.840.113556.1.4.14","2.5.5.16"
"Local-Policy-Flags","localPolicyFlags","11/10/2017 2:25:44 PM","6/15/2026 12:10:18 AM","1.2.840.113556.1.4.56","2.5.5.9"
"ms-DFSR-ReplicationGroupType","msDFSR-ReplicationGroupType","11/10/2017 2:25:44 PM","6/15/2026 12:10:18 AM","1.2.840.113556.1.6.13.3.10","2.5.5.9"
"netboot-New-Machine-OU","netbootNewMachineOU","11/10/2017 2:25:44 PM","6/15/2026 12:10:18 AM","1.2.840.113556.1.4.856","2.5.5.1"
"Street-Address","street","11/10/2017 2:25:44 PM","6/15/2026 12:10:18 AM","2.5.4.9","2.5.5.12"
"ms-DS-Claim-Source-Type","msDS-ClaimSourceType","11/10/2017 2:25:45 PM","6/15/2026 12:10:18 AM","1.2.840.113556.1.4.2158","2.5.5.12"
"Business-Category","businessCategory","11/10/2017 2:25:44 PM","6/15/2026 12:10:18 AM","2.5.4.15","2.5.5.12"
"Local-Policy-Reference","localPolicyReference","11/10/2017 2:25:44 PM","6/15/2026 12:10:18 AM","1.2.840.113556.1.4.457","2.5.5.1"
"ms-DFSR-TombstoneExpiryInMin","msDFSR-TombstoneExpiryInMin","11/10/2017 2:25:44 PM","6/15/2026 12:10:18 AM","1.2.840.113556.1.6.13.3.11","2.5.5.9"
"netboot-SCP-BL","netbootSCPBL","11/10/2017 2:25:44 PM","6/15/2026 12:10:18 AM","1.2.840.113556.1.4.864","2.5.5.1"
"Structural-Object-Class","structuralObjectClass","11/10/2017 2:25:44 PM","6/15/2026 12:10:18 AM","2.5.21.9","2.5.5.2"
"ms-DS-Claim-Is-Value-Space-Restricted","msDS-ClaimIsValueSpaceRestricted","11/10/2017 2:25:45 PM","6/15/2026 12:10:18 AM","1.2.840.113556.1.4.2159","2.5.5.8"
"Bytes-Per-Minute","bytesPerMinute","11/10/2017 2:25:44 PM","6/15/2026 12:10:18 AM","1.2.840.113556.1.4.284","2.5.5.9"
"Locale-ID","localeID","11/10/2017 2:25:44 PM","6/15/2026 12:10:18 AM","1.2.840.113556.1.4.58","2.5.5.9"
"ms-DFSR-FileFilter","msDFSR-FileFilter","11/10/2017 2:25:44 PM","6/15/2026 12:10:18 AM","1.2.840.113556.1.6.13.3.12","2.5.5.12"
"netboot-Server","netbootServer","11/10/2017 2:25:44 PM","6/15/2026 12:10:18 AM","1.2.840.113556.1.4.860","2.5.5.1"
"Sub-Class-Of","subClassOf","11/10/2017 2:25:44 PM","6/15/2026 12:10:18 AM","1.2.840.113556.1.2.21","2.5.5.2"
"ms-DS-Claim-Is-Single-Valued","msDS-ClaimIsSingleValued","11/10/2017 2:25:45 PM","6/15/2026 12:10:18 AM","1.2.840.113556.1.4.2160","2.5.5.8"
"CA-Certificate","cACertificate","11/10/2017 2:25:44 PM","6/15/2026 12:10:18 AM","2.5.4.37","2.5.5.10"
"Locality-Name","l","11/10/2017 2:25:44 PM","6/15/2026 12:10:18 AM","2.5.4.7","2.5.5.12"
"ms-DFSR-DirectoryFilter","msDFSR-DirectoryFilter","11/10/2017 2:25:44 PM","6/15/2026 12:10:18 AM","1.2.840.113556.1.6.13.3.13","2.5.5.12"
"Netboot-SIF-File","netbootSIFFile","11/10/2017 2:25:44 PM","6/15/2026 12:10:18 AM","1.2.840.113556.1.4.1240","2.5.5.12"
"Sub-Refs","subRefs","11/10/2017 2:25:44 PM","6/15/2026 12:10:18 AM","1.2.840.113556.1.2.7","2.5.5.1"
"ms-DS-Generation-Id","msDS-GenerationId","11/10/2017 2:25:45 PM","6/15/2026 12:10:18 AM","1.2.840.113556.1.4.2166","2.5.5.10"
"CA-Certificate-DN","cACertificateDN","11/10/2017 2:25:44 PM","6/15/2026 12:10:18 AM","1.2.840.113556.1.4.697","2.5.5.12"
"Localized-Description","localizedDescription","11/10/2017 2:25:44 PM","6/15/2026 12:10:18 AM","1.2.840.113556.1.4.817","2.5.5.12"
"ms-DFSR-Schedule","msDFSR-Schedule","11/10/2017 2:25:44 PM","6/15/2026 12:10:18 AM","1.2.840.113556.1.6.13.3.14","2.5.5.10"
"netboot-Tools","netbootTools","11/10/2017 2:25:44 PM","6/15/2026 12:10:18 AM","1.2.840.113556.1.4.858","2.5.5.12"
"SubSchemaSubEntry","subSchemaSubEntry","11/10/2017 2:25:44 PM","6/15/2026 12:10:18 AM","2.5.18.10","2.5.5.1"
"ms-DS-Primary-Computer","msDS-PrimaryComputer","11/10/2017 2:25:45 PM","6/15/2026 12:10:18 AM","1.2.840.113556.1.4.2167","2.5.5.1"
"CA-Connect","cAConnect","11/10/2017 2:25:44 PM","6/15/2026 12:10:18 AM","1.2.840.113556.1.4.687","2.5.5.12"
"Localization-Display-Id","localizationDisplayId","11/10/2017 2:25:44 PM","6/15/2026 12:10:18 AM","1.2.840.113556.1.4.1353","2.5.5.9"
"ms-DFSR-Keywords","msDFSR-Keywords","11/10/2017 2:25:44 PM","6/15/2026 12:10:18 AM","1.2.840.113556.1.6.13.3.15","2.5.5.12"
"Network-Address","networkAddress","11/10/2017 2:25:44 PM","6/15/2026 12:10:18 AM","1.2.840.113556.1.2.459","2.5.5.4"
"Super-Scope-Description","superScopeDescription","11/10/2017 2:25:44 PM","6/15/2026 12:10:18 AM","1.2.840.113556.1.4.711","2.5.5.12"
"ms-DS-Is-Primary-Computer-For","msDS-IsPrimaryComputerFor","11/10/2017 2:25:45 PM","6/15/2026 12:10:18 AM","1.2.840.113556.1.4.2168","2.5.5.1"
"CA-Usages","cAUsages","11/10/2017 2:25:44 PM","6/15/2026 12:10:18 AM","1.2.840.113556.1.4.690","2.5.5.12"
"Location","location","11/10/2017 2:25:44 PM","6/15/2026 12:10:18 AM","1.2.840.113556.1.4.222","2.5.5.12"
"ms-DFSR-Flags","msDFSR-Flags","11/10/2017 2:25:44 PM","6/15/2026 12:10:18 AM","1.2.840.113556.1.6.13.3.16","2.5.5.9"
"Next-Level-Store","nextLevelStore","11/10/2017 2:25:44 PM","6/15/2026 12:10:18 AM","1.2.840.113556.1.4.214","2.5.5.1"
"Super-Scopes","superScopes","11/10/2017 2:25:45 PM","6/15/2026 12:10:18 AM","1.2.840.113556.1.4.710","2.5.5.5"
"ms-Kds-KDF-AlgorithmID","msKds-KDFAlgorithmID","11/10/2017 2:25:45 PM","6/15/2026 12:10:18 AM","1.2.840.113556.1.4.2169","2.5.5.12"
"CA-WEB-URL","cAWEBURL","11/10/2017 2:25:44 PM","6/15/2026 12:10:18 AM","1.2.840.113556.1.4.688","2.5.5.12"
"Lock-Out-Observation-Window","lockOutObservationWindow","11/10/2017 2:25:44 PM","6/15/2026 12:10:18 AM","1.2.840.113556.1.4.61","2.5.5.16"
"ms-DFSR-Options","msDFSR-Options","11/10/2017 2:25:44 PM","6/15/2026 12:10:18 AM","1.2.840.113556.1.6.13.3.17","2.5.5.9"
"Next-Rid","nextRid","11/10/2017 2:25:44 PM","6/15/2026 12:10:18 AM","1.2.840.113556.1.4.88","2.5.5.9"
"Superior-DNS-Root","superiorDNSRoot","11/10/2017 2:25:45 PM","6/15/2026 12:10:18 AM","1.2.840.113556.1.4.532","2.5.5.12"
"ms-Kds-KDF-Param","msKds-KDFParam","11/10/2017 2:25:45 PM","6/15/2026 12:10:18 AM","1.2.840.113556.1.4.2170","2.5.5.10"
"Can-Upgrade-Script","canUpgradeScript","11/10/2017 2:25:44 PM","6/15/2026 12:10:18 AM","1.2.840.113556.1.4.815","2.5.5.12"
"Lockout-Duration","lockoutDuration","11/10/2017 2:25:44 PM","6/15/2026 12:10:18 AM","1.2.840.113556.1.4.60","2.5.5.16"
"ms-DFSR-ContentSetGuid","msDFSR-ContentSetGuid","11/10/2017 2:25:44 PM","6/15/2026 12:10:18 AM","1.2.840.113556.1.6.13.3.18","2.5.5.10"
"Non-Security-Member","nonSecurityMember","11/10/2017 2:25:44 PM","6/15/2026 12:10:18 AM","1.2.840.113556.1.4.530","2.5.5.1"
"Supplemental-Credentials","supplementalCredentials","11/10/2017 2:25:45 PM","6/15/2026 12:10:18 AM","1.2.840.113556.1.4.125","2.5.5.10"
"ms-Kds-SecretAgreement-AlgorithmID","msKds-SecretAgreementAlgorithmID","11/10/2017 2:25:45 PM","6/15/2026 12:10:18 AM","1.2.840.113556.1.4.2171","2.5.5.12"
"Canonical-Name","canonicalName","11/10/2017 2:25:44 PM","6/15/2026 12:10:18 AM","1.2.840.113556.1.4.916","2.5.5.12"
"Lockout-Threshold","lockoutThreshold","11/10/2017 2:25:44 PM","6/15/2026 12:10:18 AM","1.2.840.113556.1.4.73","2.5.5.9"
"ms-DFSR-RdcEnabled","msDFSR-RdcEnabled","11/10/2017 2:25:44 PM","6/15/2026 12:10:18 AM","1.2.840.113556.1.6.13.3.19","2.5.5.8"
"Non-Security-Member-BL","nonSecurityMemberBL","11/10/2017 2:25:44 PM","6/15/2026 12:10:18 AM","1.2.840.113556.1.4.531","2.5.5.1"
"Supported-Application-Context","supportedApplicationContext","11/10/2017 2:25:45 PM","6/15/2026 12:10:18 AM","2.5.4.30","2.5.5.10"
"ms-Kds-SecretAgreement-Param","msKds-SecretAgreementParam","11/10/2017 2:25:45 PM","6/15/2026 12:10:18 AM","1.2.840.113556.1.4.2172","2.5.5.10"
"carLicense","carLicense","11/10/2017 2:25:44 PM","6/15/2026 12:10:18 AM","2.16.840.1.113730.3.1.1","2.5.5.12"
"Lockout-Time","lockoutTime","11/10/2017 2:25:44 PM","6/15/2026 12:10:18 AM","1.2.840.113556.1.4.662","2.5.5.16"
"ms-DFSR-RdcMinFileSizeInKb","msDFSR-RdcMinFileSizeInKb","11/10/2017 2:25:44 PM","6/15/2026 12:10:18 AM","1.2.840.113556.1.6.13.3.20","2.5.5.16"
"Notification-List","notificationList","11/10/2017 2:25:44 PM","6/15/2026 12:10:18 AM","1.2.840.113556.1.4.303","2.5.5.1"
"Surname","sn","11/10/2017 2:25:45 PM","6/15/2026 12:10:18 AM","2.5.4.4","2.5.5.12"
"ms-Kds-PublicKey-Length","msKds-PublicKeyLength","11/10/2017 2:25:45 PM","6/15/2026 12:10:18 AM","1.2.840.113556.1.4.2173","2.5.5.9"
"Catalogs","catalogs","11/10/2017 2:25:44 PM","6/15/2026 12:10:18 AM","1.2.840.113556.1.4.675","2.5.5.12"
"Logo","thumbnailLogo","11/10/2017 2:25:44 PM","6/15/2026 12:10:18 AM","2.16.840.1.113730.3.1.36","2.5.5.10"
"ms-DFSR-DfsPath","msDFSR-DfsPath","11/10/2017 2:25:44 PM","6/15/2026 12:10:18 AM","1.2.840.113556.1.6.13.3.21","2.5.5.12"
"NT-Group-Members","nTGroupMembers","11/10/2017 2:25:44 PM","6/15/2026 12:10:18 AM","1.2.840.113556.1.4.89","2.5.5.10"
"Sync-Attributes","syncAttributes","11/10/2017 2:25:45 PM","6/15/2026 12:10:18 AM","1.2.840.113556.1.4.666","2.5.5.9"
"ms-Kds-PrivateKey-Length","msKds-PrivateKeyLength","11/10/2017 2:25:45 PM","6/15/2026 12:10:18 AM","1.2.840.113556.1.4.2174","2.5.5.9"
"Categories","categories","11/10/2017 2:25:44 PM","6/15/2026 12:10:18 AM","1.2.840.113556.1.4.672","2.5.5.12"
"Logon-Count","logonCount","11/10/2017 2:25:44 PM","6/15/2026 12:10:18 AM","1.2.840.113556.1.4.169","2.5.5.9"
"ms-DFSR-RootFence","msDFSR-RootFence","11/10/2017 2:25:44 PM","6/15/2026 12:10:18 AM","1.2.840.113556.1.6.13.3.22","2.5.5.9"
"NT-Mixed-Domain","nTMixedDomain","11/10/2017 2:25:44 PM","6/15/2026 12:10:18 AM","1.2.840.113556.1.4.357","2.5.5.9"
"Sync-Membership","syncMembership","11/10/2017 2:25:45 PM","6/15/2026 12:10:18 AM","1.2.840.113556.1.4.665","2.5.5.1"
"ms-Kds-RootKeyData","msKds-RootKeyData","11/10/2017 2:25:45 PM","6/15/2026 12:10:18 AM","1.2.840.113556.1.4.2175","2.5.5.10"
"Category-Id","categoryId","11/10/2017 2:25:44 PM","6/15/2026 12:10:18 AM","1.2.840.113556.1.4.322","2.5.5.10"
"Logon-Hours","logonHours","11/10/2017 2:25:44 PM","6/15/2026 12:10:18 AM","1.2.840.113556.1.4.64","2.5.5.10"
"ms-DFSR-ReplicationGroupGuid","msDFSR-ReplicationGroupGuid","11/10/2017 2:25:44 PM","6/15/2026 12:10:18 AM","1.2.840.113556.1.6.13.3.23","2.5.5.10"
"Nt-Pwd-History","ntPwdHistory","11/10/2017 2:25:44 PM","6/15/2026 12:10:18 AM","1.2.840.113556.1.4.94","2.5.5.10"
"Sync-With-Object","syncWithObject","11/10/2017 2:25:45 PM","6/15/2026 12:10:18 AM","1.2.840.113556.1.4.664","2.5.5.1"
"ms-Kds-Version","msKds-Version","11/10/2017 2:25:45 PM","6/15/2026 12:10:18 AM","1.2.840.113556.1.4.2176","2.5.5.9"
"Certificate-Authority-Object","certificateAuthorityObject","11/10/2017 2:25:44 PM","6/15/2026 12:10:18 AM","1.2.840.113556.1.4.684","2.5.5.1"
"Logon-Workstation","logonWorkstation","11/10/2017 2:25:44 PM","6/15/2026 12:10:18 AM","1.2.840.113556.1.4.65","2.5.5.10"
"ms-DFSR-DfsLinkTarget","msDFSR-DfsLinkTarget","11/10/2017 2:25:44 PM","6/15/2026 12:10:18 AM","1.2.840.113556.1.6.13.3.24","2.5.5.12"
"NT-Security-Descriptor","nTSecurityDescriptor","11/10/2017 2:25:44 PM","6/15/2026 12:10:18 AM","1.2.840.113556.1.2.281","2.5.5.15"
"Sync-With-SID","syncWithSID","11/10/2017 2:25:45 PM","6/15/2026 12:10:18 AM","1.2.840.113556.1.4.667","2.5.5.17"
"ms-Kds-DomainID","msKds-DomainID","11/10/2017 2:25:45 PM","6/15/2026 12:10:18 AM","1.2.840.113556.1.4.2177","2.5.5.1"
"Certificate-Revocation-List","certificateRevocationList","11/10/2017 2:25:44 PM","6/15/2026 12:10:18 AM","2.5.4.39","2.5.5.10"
"LSA-Creation-Time","lSACreationTime","11/10/2017 2:25:44 PM","6/15/2026 12:10:18 AM","1.2.840.113556.1.4.66","2.5.5.16"
"ms-DFSR-MemberReference","msDFSR-MemberReference","11/10/2017 2:25:44 PM","6/15/2026 12:10:18 AM","1.2.840.113556.1.6.13.3.100","2.5.5.1"
"Obj-Dist-Name","distinguishedName","11/10/2017 2:25:44 PM","6/15/2026 12:10:18 AM","2.5.4.49","2.5.5.1"
"System-Auxiliary-Class","systemAuxiliaryClass","11/10/2017 2:25:45 PM","6/15/2026 12:10:18 AM","1.2.840.113556.1.4.198","2.5.5.2"
"ms-Kds-UseStartTime","msKds-UseStartTime","11/10/2017 2:25:45 PM","6/15/2026 12:10:18 AM","1.2.840.113556.1.4.2178","2.5.5.16"
"Certificate-Templates","certificateTemplates","11/10/2017 2:25:44 PM","6/15/2026 12:10:18 AM","1.2.840.113556.1.4.823","2.5.5.12"
"LSA-Modified-Count","lSAModifiedCount","11/10/2017 2:25:44 PM","6/15/2026 12:10:18 AM","1.2.840.113556.1.4.67","2.5.5.16"
"ms-DFSR-ComputerReference","msDFSR-ComputerReference","11/10/2017 2:25:44 PM","6/15/2026 12:10:18 AM","1.2.840.113556.1.6.13.3.101","2.5.5.1"
"Object-Category","objectCategory","11/10/2017 2:25:44 PM","6/15/2026 12:10:18 AM","1.2.840.113556.1.4.782","2.5.5.1"
"System-Flags","systemFlags","11/10/2017 2:25:45 PM","6/15/2026 12:10:18 AM","1.2.840.113556.1.4.375","2.5.5.9"
"ms-Kds-CreateTime","msKds-CreateTime","11/10/2017 2:25:45 PM","6/15/2026 12:10:18 AM","1.2.840.113556.1.4.2179","2.5.5.16"
"Class-Display-Name","classDisplayName","11/10/2017 2:25:44 PM","6/15/2026 12:10:18 AM","1.2.840.113556.1.4.610","2.5.5.12"
"Machine-Architecture","machineArchitecture","11/10/2017 2:25:44 PM","6/15/2026 12:10:18 AM","1.2.840.113556.1.4.68","2.5.5.9"
"ms-DFSR-MemberReferenceBL","msDFSR-MemberReferenceBL","11/10/2017 2:25:44 PM","6/15/2026 12:10:18 AM","1.2.840.113556.1.6.13.3.102","2.5.5.1"
"Object-Class","objectClass","11/10/2017 2:25:44 PM","6/15/2026 12:10:18 AM","2.5.4.0","2.5.5.2"
"System-May-Contain","systemMayContain","11/10/2017 2:25:45 PM","6/15/2026 12:10:18 AM","1.2.840.113556.1.4.196","2.5.5.2"
"ms-Imaging-Thumbprint-Hash","msImaging-ThumbprintHash","11/10/2017 2:25:45 PM","6/15/2026 12:10:18 AM","1.2.840.113556.1.4.2180","2.5.5.10"
"Code-Page","codePage","11/10/2017 2:25:44 PM","6/15/2026 12:10:18 AM","1.2.840.113556.1.4.16","2.5.5.9"
"Machine-Password-Change-Interval","machinePasswordChangeInterval","11/10/2017 2:25:44 PM","6/15/2026 12:10:18 AM","1.2.840.113556.1.4.520","2.5.5.16"
"ms-DFSR-ComputerReferenceBL","msDFSR-ComputerReferenceBL","11/10/2017 2:25:44 PM","6/15/2026 12:10:18 AM","1.2.840.113556.1.6.13.3.103","2.5.5.1"
"Object-Class-Category","objectClassCategory","11/10/2017 2:25:44 PM","6/15/2026 12:10:18 AM","1.2.840.113556.1.2.370","2.5.5.9"
"System-Must-Contain","systemMustContain","11/10/2017 2:25:45 PM","6/15/2026 12:10:18 AM","1.2.840.113556.1.4.197","2.5.5.2"
"ms-Imaging-Hash-Algorithm","msImaging-HashAlgorithm","11/10/2017 2:25:45 PM","6/15/2026 12:10:18 AM","1.2.840.113556.1.4.2181","2.5.5.12"
"COM-ClassID","cOMClassID","11/10/2017 2:25:44 PM","6/15/2026 12:10:18 AM","1.2.840.113556.1.4.19","2.5.5.12"
"Machine-Role","machineRole","11/10/2017 2:25:44 PM","6/15/2026 12:10:18 AM","1.2.840.113556.1.4.71","2.5.5.9"
"ms-DFSR-Priority","msDFSR-Priority","11/10/2017 2:25:44 PM","6/15/2026 12:10:18 AM","1.2.840.113556.1.6.13.3.25","2.5.5.9"
"Object-Classes","objectClasses","11/10/2017 2:25:44 PM","6/15/2026 12:10:18 AM","2.5.21.6","2.5.5.12"
"System-Only","systemOnly","11/10/2017 2:25:45 PM","6/15/2026 12:10:18 AM","1.2.840.113556.1.4.170","2.5.5.8"
"ms-DS-Allowed-To-Act-On-Behalf-Of-Other-Identity","msDS-AllowedToActOnBehalfOfOtherIdentity","11/10/2017 2:25:45 PM","6/15/2026 12:10:18 AM","1.2.840.113556.1.4.2182","2.5.5.15"
"COM-CLSID","cOMCLSID","11/10/2017 2:25:44 PM","6/15/2026 12:10:18 AM","1.2.840.113556.1.4.249","2.5.5.12"
"Machine-Wide-Policy","machineWidePolicy","11/10/2017 2:25:44 PM","6/15/2026 12:10:18 AM","1.2.840.113556.1.4.459","2.5.5.10"
"ms-DFSR-DeletedPath","msDFSR-DeletedPath","11/10/2017 2:25:44 PM","6/15/2026 12:10:18 AM","1.2.840.113556.1.6.13.3.26","2.5.5.12"
"Object-Count","objectCount","11/10/2017 2:25:44 PM","6/15/2026 12:10:18 AM","1.2.840.113556.1.4.506","2.5.5.9"
"System-Poss-Superiors","systemPossSuperiors","11/10/2017 2:25:45 PM","6/15/2026 12:10:18 AM","1.2.840.113556.1.4.195","2.5.5.2"
"ms-DS-ManagedPassword","msDS-ManagedPassword","11/10/2017 2:25:45 PM","6/15/2026 12:10:18 AM","1.2.840.113556.1.4.2196","2.5.5.10"
"COM-InterfaceID","cOMInterfaceID","11/10/2017 2:25:44 PM","6/15/2026 12:10:18 AM","1.2.840.113556.1.4.20","2.5.5.12"
"Managed-By","managedBy","11/10/2017 2:25:44 PM","6/15/2026 12:10:18 AM","1.2.840.113556.1.4.653","2.5.5.1"
"ms-DFSR-DeletedSizeInMb","msDFSR-DeletedSizeInMb","11/10/2017 2:25:44 PM","6/15/2026 12:10:18 AM","1.2.840.113556.1.6.13.3.27","2.5.5.16"
"Object-Guid","objectGUID","11/10/2017 2:25:44 PM","6/15/2026 12:10:18 AM","1.2.840.113556.1.4.2","2.5.5.10"
"Telephone-Number","telephoneNumber","11/10/2017 2:25:45 PM","6/15/2026 12:10:18 AM","2.5.4.20","2.5.5.12"
"ms-DS-ManagedPasswordId","msDS-ManagedPasswordId","11/10/2017 2:25:45 PM","6/15/2026 12:10:18 AM","1.2.840.113556.1.4.2197","2.5.5.10"
"COM-Other-Prog-Id","cOMOtherProgId","11/10/2017 2:25:44 PM","6/15/2026 12:10:18 AM","1.2.840.113556.1.4.253","2.5.5.12"
"Managed-Objects","managedObjects","11/10/2017 2:25:44 PM","6/15/2026 12:10:18 AM","1.2.840.113556.1.4.654","2.5.5.1"
"ms-DFSR-ReadOnly","msDFSR-ReadOnly","11/10/2017 2:25:44 PM","6/15/2026 12:10:18 AM","1.2.840.113556.1.6.13.3.28","2.5.5.8"
"Object-Sid","objectSid","11/10/2017 2:25:44 PM","6/15/2026 12:10:18 AM","1.2.840.113556.1.4.146","2.5.5.17"
"Teletex-Terminal-Identifier","teletexTerminalIdentifier","11/10/2017 2:25:45 PM","6/15/2026 12:10:18 AM","2.5.4.22","2.5.5.10"
"ms-DS-ManagedPasswordPreviousId","msDS-ManagedPasswordPreviousId","11/10/2017 2:25:45 PM","6/15/2026 12:10:18 AM","1.2.840.113556.1.4.2198","2.5.5.10"
"COM-ProgID","cOMProgID","11/10/2017 2:25:44 PM","6/15/2026 12:10:18 AM","1.2.840.113556.1.4.21","2.5.5.12"
"Manager","manager","11/10/2017 2:25:44 PM","6/15/2026 12:10:18 AM","0.9.2342.19200300.100.1.10","2.5.5.1"
"ms-DFSR-CachePolicy","msDFSR-CachePolicy","11/10/2017 2:25:44 PM","6/15/2026 12:10:18 AM","1.2.840.113556.1.6.13.3.29","2.5.5.9"
"Object-Version","objectVersion","11/10/2017 2:25:44 PM","6/15/2026 12:10:18 AM","1.2.840.113556.1.2.76","2.5.5.9"
"Telex-Number","telexNumber","11/10/2017 2:25:45 PM","6/15/2026 12:10:18 AM","2.5.4.21","2.5.5.10"
"ms-DS-ManagedPasswordInterval","msDS-ManagedPasswordInterval","11/10/2017 2:25:45 PM","6/15/2026 12:10:18 AM","1.2.840.113556.1.4.2199","2.5.5.9"
"COM-Treat-As-Class-Id","cOMTreatAsClassId","11/10/2017 2:25:44 PM","6/15/2026 12:10:18 AM","1.2.840.113556.1.4.251","2.5.5.12"
"MAPI-ID","mAPIID","11/10/2017 2:25:44 PM","6/15/2026 12:10:18 AM","1.2.840.113556.1.2.49","2.5.5.9"
"ms-DFSR-MinDurationCacheInMin","msDFSR-MinDurationCacheInMin","11/10/2017 2:25:44 PM","6/15/2026 12:10:18 AM","1.2.840.113556.1.6.13.3.30","2.5.5.9"
